"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45"
"38" 1 0.777777777777778 0.252525252525253 0.111111111111111 0.292929292929293 0.393939393939394 0.545454545454546 0.777777777777778 0.151515151515152 0.383838383838384 0.0909090909090909 0.777777777777778 0.0404040404040404 1 0.151515151515152 0.121212121212121 0.151515151515152 0.0404040404040404 0.313131313131313 0.0909090909090909 0.0404040404040404 0.151515151515152 0.868686868686869 0.464646464646465 0.707070707070707 0.161616161616162 0.151515151515152 0.121212121212121 0.323232323232323 0.313131313131313 0.0909090909090909 0.151515151515152 0.393939393939394 0.777777777777778 1 0.252525252525253 0.151515151515152 0.111111111111111 0.777777777777778 0.191919191919192 0.121212121212121 0.151515151515152 0.151515151515152 0.424242424242424 0.252525252525253
"39" 1 0.818181818181818 0.252525252525253 0.171717171717172 0.171717171717172 0.333333333333333 0.555555555555556 0.818181818181818 0.171717171717172 0.393939393939394 0.0909090909090909 0.909090909090909 0.0505050505050505 0.656565656565657 0.171717171717172 0.111111111111111 0.171717171717172 0.0505050505050505 0.272727272727273 0.0909090909090909 0.0505050505050505 0.141414141414141 0.868686868686869 0.171717171717172 0.737373737373737 0.272727272727273 0.141414141414141 0.202020202020202 0.252525252525253 0.272727272727273 0.0909090909090909 0.171717171717172 0.333333333333333 0.727272727272727 1 0.252525252525253 0.171717171717172 0.0909090909090909 0.727272727272727 0.252525252525253 0.111111111111111 0.171717171717172 0.171717171717172 0.393939393939394 0.252525252525253
"40" 0.96969696969697 0.888888888888889 0.222222222222222 0.171717171717172 0.333333333333333 0.444444444444444 0.727272727272727 0.898989898989899 0.171717171717172 0.464646464646465 0.101010101010101 0.888888888888889 0.0101010101010101 0.737373737373737 0.333333333333333 0.252525252525253 0.171717171717172 0.0505050505050505 0.333333333333333 0.101010101010101 0.0505050505050505 0.0707070707070707 0.96969696969697 0.171717171717172 0.848484848484849 0.252525252525253 0.0707070707070707 0.252525252525253 0.272727272727273 0.323232323232323 0.101010101010101 0.171717171717172 0.444444444444444 0.777777777777778 0.98989898989899 0.222222222222222 0.202020202020202 0.101010101010101 0.464646464646465 0.272727272727273 0.252525252525253 0.212121212121212 0.171717171717172 0.434343434343434 0.222222222222222
"41" 1 0.828282828282828 0.282828282828283 0.232323232323232 0.303030303030303 0.303030303030303 0.676767676767677 0.828282828282828 0.161616161616162 0.454545454545455 0.101010101010101 0.828282828282828 0.0505050505050505 0.666666666666667 0.303030303030303 0.101010101010101 0.101010101010101 0.0505050505050505 0.313131313131313 0.101010101010101 0.0505050505050505 0.0707070707070707 0.888888888888889 0.525252525252525 0.828282828282828 0.141414141414141 0.0707070707070707 0.101010101010101 0.232323232323232 0.313131313131313 0.101010101010101 0.161616161616162 0.313131313131313 0.828282828282828 1 0.222222222222222 0.303030303030303 0.141414141414141 0.454545454545455 0.232323232323232 0.101010101010101 0.161616161616162 0.161616161616162 0.454545454545455 0.282828282828283
"42" 1 0.898989898989899 0.262626262626263 0.141414141414141 0.333333333333333 0.333333333333333 0.595959595959596 0.898989898989899 0.141414141414141 0.444444444444444 0.0808080808080808 0.898989898989899 0.0404040404040404 0.707070707070707 0.333333333333333 0.222222222222222 0.141414141414141 0.0404040404040404 0.161616161616162 0.0808080808080808 0.0404040404040404 0.0707070707070707 0.94949494949495 0.141414141414141 0.686868686868687 0.282828282828283 0.0505050505050505 0.121212121212121 0.262626262626263 0.161616161616162 0.0808080808080808 0.141414141414141 0.333333333333333 0.828282828282828 1 0.262626262626263 0.333333333333333 0.0808080808080808 0.404040404040404 0.262626262626263 0.121212121212121 0.141414141414141 0.121212121212121 0.484848484848485 0.353535353535354
"43" 0.939393939393939 0.818181818181818 0.282828282828283 0.212121212121212 0.212121212121212 0.212121212121212 0.464646464646465 0.818181818181818 0.212121212121212 0.272727272727273 0.151515151515152 0.696969696969697 0.111111111111111 0.898989898989899 0.161616161616162 0.0404040404040404 0.212121212121212 0.323232323232323 0.343434343434343 0.151515151515152 0.111111111111111 0.191919191919192 0.939393939393939 0.212121212121212 0.656565656565657 0.333333333333333 0.191919191919192 0.333333333333333 0.282828282828283 0.343434343434343 0.141414141414141 0.313131313131313 0.414141414141414 0.818181818181818 0.939393939393939 0.282828282828283 0.212121212121212 0.151515151515152 0.818181818181818 0.282828282828283 0.242424242424242 0.161616161616162 0.212121212121212 0.606060606060606 0.282828282828283
"44" 0.97979797979798 0.818181818181818 0.232323232323232 0.171717171717172 0.171717171717172 0.353535353535354 0.565656565656566 0.818181818181818 0.171717171717172 0.595959595959596 0.101010101010101 0.818181818181818 0.0202020202020202 0.707070707070707 0.171717171717172 0.101010101010101 0.121212121212121 0.0202020202020202 0.282828282828283 0.101010101010101 0.0202020202020202 0.131313131313131 0.97979797979798 0.191919191919192 0.707070707070707 0.262626262626263 0.0808080808080808 0.111111111111111 0.292929292929293 0.171717171717172 0.101010101010101 0.171717171717172 0.353535353535354 0.818181818181818 0.97979797979798 0.232323232323232 0.171717171717172 0.101010101010101 0.444444444444444 0.222222222222222 0.111111111111111 0.191919191919192 0.171717171717172 0.424242424242424 0.232323232323232
"45" 0.939393939393939 0.898989898989899 0.151515151515152 0.161616161616162 0.161616161616162 0.303030303030303 0.707070707070707 0.818181818181818 0.212121212121212 0.585858585858586 0.101010101010101 0.818181818181818 0.0202020202020202 0.696969696969697 0.161616161616162 0.212121212121212 0.161616161616162 0.0202020202020202 0.292929292929293 0.101010101010101 0.0202020202020202 0.151515151515152 0.939393939393939 0.212121212121212 0.828282828282828 0.161616161616162 0.151515151515152 0.212121212121212 0.252525252525253 0.292929292929293 0.101010101010101 0.161616161616162 0.303030303030303 0.818181818181818 1 0.121212121212121 0.303030303030303 0.101010101010101 0.444444444444444 0.252525252525253 0.212121212121212 0.212121212121212 0.161616161616162 1 0.424242424242424
"46" 0.868686868686869 0.818181818181818 0.131313131313131 0.0707070707070707 0.161616161616162 0.393939393939394 0.565656565656566 0.909090909090909 0.222222222222222 0.474747474747475 0.111111111111111 0.818181818181818 0.0202020202020202 0.717171717171717 0.161616161616162 0.111111111111111 0.161616161616162 0.0202020202020202 0.151515151515152 0.111111111111111 0.0202020202020202 0.131313131313131 0.909090909090909 0.222222222222222 0.868686868686869 0.0909090909090909 0.131313131313131 0.111111111111111 0.222222222222222 0.151515151515152 0.111111111111111 0.161616161616162 0.393939393939394 0.818181818181818 1 0.131313131313131 0.161616161616162 0.111111111111111 0.434343434343434 0.232323232323232 0.111111111111111 0.161616161616162 0.0707070707070707 0.474747474747475 0.131313131313131
"47" 1 0.818181818181818 0.121212121212121 0.121212121212121 0.373737373737374 0.373737373737374 0.515151515151515 0.808080808080808 0.161616161616162 0.414141414141414 0.0909090909090909 0.848484848484849 0.0404040404040404 0.656565656565657 0.161616161616162 0.0909090909090909 0.161616161616162 0.0404040404040404 0.161616161616162 0.0909090909090909 0.0404040404040404 0.131313131313131 0.888888888888889 0.373737373737374 0.818181818181818 0.262626262626263 0.131313131313131 0.0909090909090909 0.232323232323232 0.161616161616162 0.0909090909090909 0.161616161616162 0.373737373737374 0.818181818181818 1 0.121212121212121 0.161616161616162 0.0909090909090909 0.656565656565657 0.232323232323232 0.242424242424242 0.121212121212121 0.121212121212121 0.444444444444444 0.121212121212121
"48" 1 0.808080808080808 0.121212121212121 0.131313131313131 0.181818181818182 0.323232323232323 0.505050505050505 0.808080808080808 0.181818181818182 0.434343434343434 0.0909090909090909 0.808080808080808 0.0303030303030303 0.646464646464647 0.181818181818182 0.212121212121212 0.131313131313131 0.0303030303030303 0.171717171717172 0.161616161616162 0.0303030303030303 0.131313131313131 0.929292929292929 0.181818181818182 0.848484848484849 0.161616161616162 0.171717171717172 0.212121212121212 0.262626262626263 0.262626262626263 0.0909090909090909 0.181818181818182 0.323232323232323 0.808080808080808 1 0.121212121212121 0.323232323232323 0.0909090909090909 0.585858585858586 0.262626262626263 0.212121212121212 0.131313131313131 0.0606060606060606 0.838383838383838 0.121212121212121
"49" 1 0.838383838383838 0.171717171717172 0.0707070707070707 0.171717171717172 0.282828282828283 0.707070707070707 0.838383838383838 0.171717171717172 0.383838383838384 0.121212121212121 0.838383838383838 0.101010101010101 1 0.282828282828283 0.181818181818182 0.0707070707070707 0.0101010101010101 0.323232323232323 0.101010101010101 0.0101010101010101 0.0808080808080808 0.838383838383838 0.171717171717172 0.838383838383838 0.282828282828283 0.0808080808080808 0.282828282828283 0.282828282828283 0.323232323232323 0.101010101010101 0.171717171717172 0.282828282828283 0.838383838383838 1 0.171717171717172 0.282828282828283 0.262626262626263 0.454545454545455 0.282828282828283 0.181818181818182 0.171717171717172 0.0707070707070707 0.787878787878788 0.171717171717172
"50" 1 0.818181818181818 0.272727272727273 0.191919191919192 0.191919191919192 0.323232323232323 0.555555555555556 0.818181818181818 0.191919191919192 0.626262626262626 0.111111111111111 0.818181818181818 0.0404040404040404 0.686868686868687 0.191919191919192 0.191919191919192 0.0505050505050505 0.0404040404040404 0.262626262626263 0.111111111111111 0.0404040404040404 0.0808080808080808 0.878787878787879 0.434343434343434 0.707070707070707 0.151515151515152 0.161616161616162 0.191919191919192 0.404040404040404 0.262626262626263 0.111111111111111 0.191919191919192 0.323232323232323 0.818181818181818 1 0.131313131313131 0.191919191919192 0.111111111111111 0.474747474747475 0.141414141414141 0.191919191919192 0.121212121212121 0.121212121212121 0.454545454545455 0.272727272727273
"51" 1 0.808080808080808 0.323232323232323 0.191919191919192 0.191919191919192 0.383838383838384 0.525252525252525 0.898989898989899 0.191919191919192 0.565656565656566 0.0909090909090909 0.898989898989899 0.0404040404040404 0.646464646464647 0.191919191919192 0.202020202020202 0.101010101010101 0.0404040404040404 0.292929292929293 0.0909090909090909 0.0404040404040404 0.151515151515152 0.898989898989899 0.191919191919192 0.828282828282828 0.131313131313131 0.151515151515152 0.202020202020202 0.383838383838384 0.292929292929293 0.0909090909090909 0.191919191919192 0.383838383838384 0.808080808080808 1 0.141414141414141 0.191919191919192 0.0909090909090909 0.626262626262626 0.212121212121212 0.202020202020202 0.101010101010101 0.101010101010101 0.929292929292929 0.141414141414141
"52" 1 0.898989898989899 0.262626262626263 0.171717171717172 0.171717171717172 0.404040404040404 0.696969696969697 0.838383838383838 0.171717171717172 0.636363636363636 0.111111111111111 0.898989898989899 0.0202020202020202 0.696969696969697 0.171717171717172 0.111111111111111 0.111111111111111 0.0202020202020202 0.303030303030303 0.111111111111111 0.0202020202020202 0.111111111111111 0.898989898989899 0.404040404040404 0.696969696969697 0.141414141414141 0.111111111111111 0.111111111111111 0.404040404040404 0.303030303030303 0.101010101010101 0.171717171717172 0.404040404040404 0.838383838383838 1 0.141414141414141 0.171717171717172 0.111111111111111 0.666666666666667 0.111111111111111 0.111111111111111 0.111111111111111 0.101010101010101 1 0.141414141414141
"53" 1 0.808080808080808 0.101010101010101 0.141414141414141 0.303030303030303 0.303030303030303 0.555555555555556 0.808080808080808 0.141414141414141 0.454545454545455 0.0909090909090909 0.808080808080808 0.0707070707070707 0.676767676767677 0.303030303030303 0.212121212121212 0.141414141414141 0.0707070707070707 0.121212121212121 0.0909090909090909 0.0404040404040404 0.151515151515152 0.898989898989899 0.414141414141414 0.707070707070707 0.303030303030303 0.151515151515152 0.212121212121212 0.202020202020202 0.121212121212121 0.0909090909090909 0.141414141414141 0.414141414141414 0.808080808080808 1 0.101010101010101 0.303030303030303 0.0909090909090909 0.414141414141414 0.202020202020202 0.212121212121212 0.141414141414141 0.141414141414141 0.98989898989899 0.101010101010101
"54" 0.98989898989899 0.818181818181818 0.272727272727273 0.151515151515152 0.313131313131313 0.151515151515152 0.505050505050505 0.838383838383838 0.151515151515152 0.626262626262626 0.0909090909090909 0.838383838383838 0.0606060606060606 0.616161616161616 0.151515151515152 0.121212121212121 0.151515151515152 0.121212121212121 0.323232323232323 0.121212121212121 0.0606060606060606 0.0808080808080808 0.848484848484849 0.151515151515152 0.848484848484849 0.151515151515152 0.0808080808080808 0.121212121212121 0.242424242424242 0.323232323232323 0.121212121212121 0.151515151515152 0.313131313131313 0.848484848484849 0.98989898989899 0.272727272727273 0.333333333333333 0.121212121212121 0.626262626262626 0.242424242424242 0.151515151515152 0.151515151515152 0.151515151515152 0.98989898989899 0.636363636363636
"55" 1 0.898989898989899 0.141414141414141 0.121212121212121 0.303030303030303 0.121212121212121 0.707070707070707 0.898989898989899 0.191919191919192 0.585858585858586 0.0909090909090909 0.898989898989899 0.0202020202020202 0.696969696969697 0.181818181818182 0.121212121212121 0.121212121212121 0.0202020202020202 0.262626262626263 0.0909090909090909 0.0202020202020202 0.151515151515152 0.858585858585859 0.181818181818182 0.828282828282828 0.151515151515152 0.151515151515152 0.121212121212121 0.242424242424242 0.262626262626263 0.0909090909090909 0.181818181818182 0.343434343434343 0.838383838383838 1 0.141414141414141 0.303030303030303 0.0909090909090909 0.636363636363636 0.242424242424242 0.121212121212121 0.191919191919192 0.121212121212121 0.444444444444444 0.141414141414141
"56" 1 0.808080808080808 0.121212121212121 0.151515151515152 0.313131313131313 0.131313131313131 0.545454545454546 0.808080808080808 0.202020202020202 0.646464646464647 0.0707070707070707 0.808080808080808 0.0505050505050505 0.646464646464647 0.161616161616162 0.222222222222222 0.161616161616162 0.0505050505050505 0.282828282828283 0.0707070707070707 0.0505050505050505 0.0909090909090909 0.848484848484849 0.151515151515152 0.818181818181818 0.272727272727273 0.0909090909090909 0.222222222222222 0.252525252525253 0.282828282828283 0.0707070707070707 0.202020202020202 0.313131313131313 0.808080808080808 1 0.121212121212121 0.313131313131313 0.0707070707070707 0.646464646464647 0.252525252525253 0.222222222222222 0.111111111111111 0.151515151515152 0.393939393939394 0.121212121212121
"57" 1 0.838383838383838 0.252525252525253 0.181818181818182 0.323232323232323 0.323232323232323 0.717171717171717 0.838383838383838 0.323232323232323 0.434343434343434 0.101010101010101 0.838383838383838 0.0404040404040404 0.717171717171717 0.181818181818182 0.121212121212121 0.121212121212121 0.0404040404040404 0.252525252525253 0.101010101010101 0.0404040404040404 0.141414141414141 0.878787878787879 0.181818181818182 0.717171717171717 0.161616161616162 0.141414141414141 0.121212121212121 0.232323232323232 0.252525252525253 0.101010101010101 0.181818181818182 0.323232323232323 0.787878787878788 1 0.252525252525253 0.333333333333333 0.101010101010101 0.454545454545455 0.232323232323232 0.101010101010101 0.121212121212121 0.121212121212121 1 0.252525252525253
"58" 1 0.818181818181818 0.141414141414141 0.191919191919192 0.313131313131313 0.313131313131313 0.696969696969697 0.818181818181818 0.252525252525253 0.585858585858586 0.0909090909090909 0.818181818181818 0.0202020202020202 0.696969696969697 0.313131313131313 0.232323232323232 0.0606060606060606 0.0202020202020202 0.282828282828283 0.0909090909090909 0.0202020202020202 0.0707070707070707 0.888888888888889 0.191919191919192 0.838383838383838 0.242424242424242 0.151515151515152 0.232323232323232 0.252525252525253 0.282828282828283 0.0909090909090909 0.191919191919192 0.313131313131313 0.818181818181818 1 0.141414141414141 0.191919191919192 0.0909090909090909 0.636363636363636 0.252525252525253 0.323232323232323 0.212121212121212 0.0606060606060606 0.464646464646465 0.141414141414141
"59" 1 0.797979797979798 0.242424242424242 0.171717171717172 0.171717171717172 0.171717171717172 0.575757575757576 0.797979797979798 0.171717171717172 0.383838383838384 0.131313131313131 0.797979797979798 0.0303030303030303 0.707070707070707 0.171717171717172 0.181818181818182 0.0909090909090909 0.0303030303030303 0.282828282828283 0.131313131313131 0.0303030303030303 0.151515151515152 0.919191919191919 0.171717171717172 0.787878787878788 0.202020202020202 0.151515151515152 0.181818181818182 0.232323232323232 0.282828282828283 0.131313131313131 0.171717171717172 0.404040404040404 0.767676767676768 1 0.242424242424242 0.212121212121212 0.131313131313131 0.494949494949495 0.232323232323232 0.181818181818182 0.171717171717172 0.0909090909090909 0.404040404040404 0.282828282828283
"60" 0.98989898989899 0.898989898989899 0.181818181818182 0.232323232323232 0.232323232323232 0.232323232323232 0.707070707070707 0.898989898989899 0.252525252525253 0.666666666666667 0.0909090909090909 0.797979797979798 0.0303030303030303 0.666666666666667 0.232323232323232 0.262626262626263 0.111111111111111 0.0303030303030303 0.161616161616162 0.0909090909090909 0.0303030303030303 0.181818181818182 0.898989898989899 0.232323232323232 0.666666666666667 0.151515151515152 0.0707070707070707 0.262626262626263 0.232323232323232 0.161616161616162 0.0909090909090909 0.232323232323232 0.313131313131313 0.797979797979798 1 0.181818181818182 0.232323232323232 0.0909090909090909 0.666666666666667 0.232323232323232 0.262626262626263 0.232323232323232 0.0505050505050505 0.797979797979798 0.181818181818182
"61" 1 0.818181818181818 0.131313131313131 0.191919191919192 0.191919191919192 0.191919191919192 0.545454545454546 0.818181818181818 0.191919191919192 0.585858585858586 0.0505050505050505 0.818181818181818 0.0404040404040404 0.676767676767677 0.191919191919192 0.202020202020202 0.101010101010101 0.0404040404040404 0.171717171717172 0.181818181818182 0.0202020202020202 0.0808080808080808 0.939393939393939 0.191919191919192 0.828282828282828 0.272727272727273 0.0808080808080808 0.202020202020202 0.242424242424242 0.171717171717172 0.0505050505050505 0.191919191919192 0.353535353535354 0.818181818181818 1 0.131313131313131 0.191919191919192 0.151515151515152 0.444444444444444 0.242424242424242 0.202020202020202 0.191919191919192 0.101010101010101 0.98989898989899 0.404040404040404
"62" 1 0.818181818181818 0.121212121212121 0.202020202020202 0.202020202020202 0.202020202020202 0.717171717171717 0.818181818181818 0.202020202020202 0.595959595959596 0.0909090909090909 0.818181818181818 0.0202020202020202 0.676767676767677 0.202020202020202 0.202020202020202 0.121212121212121 0.0202020202020202 0.292929292929293 0.0909090909090909 0.0202020202020202 0.141414141414141 0.939393939393939 0.202020202020202 0.707070707070707 0.232323232323232 0.141414141414141 0.202020202020202 0.222222222222222 0.292929292929293 0.0909090909090909 0.202020202020202 0.353535353535354 0.818181818181818 1 0.121212121212121 0.202020202020202 0.0909090909090909 0.626262626262626 0.222222222222222 0.202020202020202 0.121212121212121 0.121212121212121 0.454545454545455 0.121212121212121
"63" 1 0.818181818181818 0.141414141414141 0.171717171717172 0.171717171717172 0.313131313131313 0.555555555555556 0.818181818181818 0.313131313131313 0.434343434343434 0.101010101010101 0.818181818181818 0.0404040404040404 0.696969696969697 0.313131313131313 0.121212121212121 0.121212121212121 0.0404040404040404 0.151515151515152 0.101010101010101 0.0202020202020202 0.161616161616162 0.929292929292929 0.313131313131313 0.696969696969697 0.222222222222222 0.161616161616162 0.121212121212121 0.414141414141414 0.151515151515152 0.101010101010101 0.171717171717172 0.313131313131313 0.818181818181818 1 0.141414141414141 0.323232323232323 0.101010101010101 0.636363636363636 0.232323232323232 0.121212121212121 0.121212121212121 0.121212121212121 0.939393939393939 0.141414141414141
"64" 1 0.818181818181818 0.131313131313131 0.141414141414141 0.313131313131313 0.363636363636364 0.565656565656566 0.818181818181818 0.313131313131313 0.383838383838384 0.0909090909090909 0.818181818181818 0.0303030303030303 0.676767676767677 0.313131313131313 0.212121212121212 0.121212121212121 0.0303030303030303 0.282828282828283 0.0909090909090909 0.0303030303030303 0.141414141414141 0.929292929292929 0.363636363636364 0.838383838383838 0.131313131313131 0.0707070707070707 0.212121212121212 0.242424242424242 0.282828282828283 0.0909090909090909 0.171717171717172 0.313131313131313 0.818181818181818 1 0.131313131313131 0.313131313131313 0.0909090909090909 0.656565656565657 0.242424242424242 0.212121212121212 0.121212121212121 0.141414141414141 0.464646464646465 0.343434343434343
"65" 1 0.818181818181818 0.121212121212121 0.121212121212121 0.313131313131313 0.121212121212121 0.696969696969697 0.818181818181818 0.313131313131313 0.595959595959596 0.111111111111111 0.828282828282828 0.0404040404040404 0.696969696969697 0.313131313131313 0.202020202020202 0.121212121212121 0.0404040404040404 0.161616161616162 0.181818181818182 0.0404040404040404 0.0808080808080808 0.888888888888889 0.474747474747475 0.838383838383838 0.131313131313131 0.0808080808080808 0.202020202020202 0.242424242424242 0.161616161616162 0.111111111111111 0.121212121212121 0.313131313131313 0.818181818181818 1 0.121212121212121 0.313131313131313 0.181818181818182 0.636363636363636 0.242424242424242 0.202020202020202 0.121212121212121 0.121212121212121 0.434343434343434 0.282828282828283
"66" 1 0.818181818181818 0.242424242424242 0.121212121212121 0.323232323232323 0.121212121212121 0.717171717171717 0.818181818181818 0.323232323232323 0.404040404040404 0.101010101010101 0.818181818181818 0.0303030303030303 0.636363636363636 0.323232323232323 0.101010101010101 0.121212121212121 0.0707070707070707 0.272727272727273 0.101010101010101 0.0303030303030303 0.0808080808080808 0.878787878787879 0.575757575757576 0.838383838383838 0.262626262626263 0.0606060606060606 0.171717171717172 0.252525252525253 0.272727272727273 0.101010101010101 0.121212121212121 0.323232323232323 0.818181818181818 1 0.242424242424242 0.323232323232323 0.101010101010101 0.474747474747475 0.252525252525253 0.393939393939394 0.202020202020202 0.121212121212121 0.444444444444444 0.242424242424242
"67" 1 0.818181818181818 0.242424242424242 0.121212121212121 0.171717171717172 0.323232323232323 0.525252525252525 0.818181818181818 0.171717171717172 0.626262626262626 0.0909090909090909 0.818181818181818 0.0303030303030303 0.676767676767677 0.323232323232323 0.111111111111111 0.121212121212121 0.0303030303030303 0.292929292929293 0.0909090909090909 0.0404040404040404 0.0808080808080808 0.878787878787879 0.171717171717172 0.818181818181818 0.141414141414141 0.0808080808080808 0.111111111111111 0.414141414141414 0.292929292929293 0.0909090909090909 0.171717171717172 0.323232323232323 0.818181818181818 1 0.242424242424242 0.323232323232323 0.0909090909090909 0.626262626262626 0.121212121212121 0.373737373737374 0.121212121212121 0.121212121212121 1 0.242424242424242
"68" 1 0.808080808080808 0.111111111111111 0.181818181818182 0.181818181818182 0.373737373737374 0.717171717171717 0.808080808080808 0.181818181818182 0.585858585858586 0.0808080808080808 0.818181818181818 0.0404040404040404 0.707070707070707 0.181818181818182 0.101010101010101 0.121212121212121 0.0404040404040404 0.272727272727273 0.0808080808080808 0.0404040404040404 0.131313131313131 0.858585858585859 0.181818181818182 0.818181818181818 0.262626262626263 0.131313131313131 0.101010101010101 0.242424242424242 0.303030303030303 0.101010101010101 0.181818181818182 0.373737373737374 0.808080808080808 1 0.111111111111111 0.151515151515152 0.0808080808080808 0.434343434343434 0.242424242424242 0.272727272727273 0.121212121212121 0.121212121212121 0.434343434343434 0.111111111111111
"69" 1 0.818181818181818 0.111111111111111 0.191919191919192 0.191919191919192 0.323232323232323 0.707070707070707 0.898989898989899 0.191919191919192 0.575757575757576 0.101010101010101 0.898989898989899 0.0404040404040404 0.686868686868687 0.191919191919192 0.111111111111111 0.0707070707070707 0.0404040404040404 0.181818181818182 0.101010101010101 0.0404040404040404 0.141414141414141 0.868686868686869 0.191919191919192 0.828282828282828 0.141414141414141 0.141414141414141 0.111111111111111 0.242424242424242 0.181818181818182 0.101010101010101 0.191919191919192 0.404040404040404 0.828282828282828 1 0.222222222222222 0.323232323232323 0.101010101010101 0.646464646464647 0.242424242424242 0.111111111111111 0.191919191919192 0.0707070707070707 0.424242424242424 0.111111111111111
"70" 1 0.818181818181818 0.242424242424242 0.121212121212121 0.191919191919192 0.282828282828283 0.545454545454546 0.818181818181818 0.191919191919192 0.464646464646465 0.101010101010101 0.818181818181818 0.0404040404040404 0.686868686868687 0.191919191919192 0.101010101010101 0.121212121212121 0.0404040404040404 0.191919191919192 0.101010101010101 0.0404040404040404 0.0909090909090909 0.868686868686869 0.464646464646465 0.818181818181818 0.141414141414141 0.0909090909090909 0.101010101010101 0.242424242424242 0.131313131313131 0.101010101010101 0.191919191919192 0.292929292929293 0.818181818181818 1 0.242424242424242 0.292929292929293 0.101010101010101 0.464646464646465 0.242424242424242 0.101010101010101 0.121212121212121 0.121212121212121 0.464646464646465 0.242424242424242
"71" 1 0.848484848484849 0.141414141414141 0.161616161616162 0.323232323232323 0.323232323232323 0.737373737373737 0.848484848484849 0.292929292929293 0.373737373737374 0.0909090909090909 0.848484848484849 0.0101010101010101 1 0.323232323232323 0.242424242424242 0.161616161616162 0.0707070707070707 0.292929292929293 0.0909090909090909 0.0101010101010101 0.181818181818182 0.898989898989899 0.323232323232323 0.747474747474748 0.282828282828283 0.181818181818182 0.242424242424242 0.414141414141414 0.292929292929293 0.0909090909090909 0.151515151515152 0.323232323232323 0.848484848484849 1 0.262626262626263 0.323232323232323 0.0909090909090909 0.555555555555556 0.131313131313131 0.242424242424242 0.161616161616162 0.161616161616162 0.939393939393939 0.141414141414141
"72" 1 0.818181818181818 0.252525252525253 0.191919191919192 0.333333333333333 0.333333333333333 0.676767676767677 0.818181818181818 0.191919191919192 0.595959595959596 0.0909090909090909 0.818181818181818 0.0202020202020202 0.676767676767677 0.191919191919192 0.202020202020202 0.0606060606060606 0.0202020202020202 0.292929292929293 0.161616161616162 0.0202020202020202 0.0707070707070707 0.929292929292929 0.191919191919192 0.818181818181818 0.151515151515152 0.0707070707070707 0.202020202020202 0.252525252525253 0.181818181818182 0.0909090909090909 0.101010101010101 0.333333333333333 0.818181818181818 1 0.252525252525253 0.333333333333333 0.0909090909090909 0.626262626262626 0.252525252525253 0.202020202020202 0.191919191919192 0.101010101010101 1 0.131313131313131
"73" 1 0.808080808080808 0.252525252525253 0.181818181818182 0.181818181818182 0.101010101010101 0.676767676767677 0.808080808080808 0.181818181818182 0.424242424242424 0.101010101010101 0.808080808080808 0.0202020202020202 0.666666666666667 0.181818181818182 0.121212121212121 0.101010101010101 0.0202020202020202 0.161616161616162 0.101010101010101 0.0202020202020202 0.141414141414141 0.868686868686869 0.181818181818182 0.717171717171717 0.252525252525253 0.141414141414141 0.121212121212121 0.242424242424242 0.161616161616162 0.101010101010101 0.101010101010101 0.343434343434343 0.808080808080808 1 0.141414141414141 0.343434343434343 0.101010101010101 0.595959595959596 0.242424242424242 0.121212121212121 0.101010101010101 0.101010101010101 0.484848484848485 0.141414141414141
"74" 1 0.808080808080808 0.131313131313131 0.171717171717172 0.171717171717172 0.131313131313131 0.575757575757576 0.808080808080808 0.171717171717172 0.575757575757576 0.101010101010101 0.808080808080808 0.0303030303030303 0.676767676767677 0.323232323232323 0.121212121212121 0.131313131313131 0.0303030303030303 0.171717171717172 0.101010101010101 0.0303030303030303 0.111111111111111 0.929292929292929 0.171717171717172 0.848484848484849 0.161616161616162 0.0909090909090909 0.121212121212121 0.272727272727273 0.171717171717172 0.0505050505050505 0.131313131313131 0.323232323232323 0.808080808080808 1 0.131313131313131 0.323232323232323 0.101010101010101 0.454545454545455 0.272727272727273 0.121212121212121 0.131313131313131 0.131313131313131 0.919191919191919 0.131313131313131
"75" 1 0.797979797979798 0.272727272727273 0.151515151515152 0.151515151515152 0.151515151515152 0.717171717171717 0.787878787878788 0.151515151515152 0.424242424242424 0.131313131313131 0.909090909090909 0.0404040404040404 0.717171717171717 0.151515151515152 0.111111111111111 0.151515151515152 0.0404040404040404 0.272727272727273 0.111111111111111 0.0404040404040404 0.101010101010101 0.909090909090909 0.151515151515152 0.717171717171717 0.242424242424242 0.101010101010101 0.111111111111111 0.232323232323232 0.272727272727273 0.111111111111111 0.151515151515152 0.373737373737374 0.797979797979798 1 0.272727272727273 0.151515151515152 0.111111111111111 0.717171717171717 0.232323232323232 0.373737373737374 0.151515151515152 0.151515151515152 1 0.272727272727273
